latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
52.72416,114.66171,328.42,1.01,1,2025-04-23,0226,T,86,6.1NRT,284.38,27.44,D
52.72723,114.57272,301.98,1.01,1,2025-04-23,0226,T,45,6.1NRT,280.16,6.37,D
52.71744,114.64421,362.83,1.01,1,2025-04-23,0226,T,100,6.1NRT,290.15,94.06,D
52.71546,114.6586,347.29,1.01,1,2025-04-23,0226,T,95,6.1NRT,283.14,56.51,D
52.71072,114.6267,346.63,1.01,1,2025-04-23,0226,T,95,6.1NRT,285.93,54.61,D
52.70874,114.64111,356.6,1.01,1,2025-04-23,0226,T,98,6.1NRT,283.96,76.64,D
52.68901,114.78415,337.99,1,1,2025-04-23,0226,T,75,6.1NRT,287.29,38.64,D
52.68106,114.84133,306.1,1,1,2025-04-23,0226,T,45,6.1NRT,279.77,8.47,D
52.70399,114.60924,312.69,1.01,1,2025-04-23,0226,T,50,6.1NRT,282.41,10.62,D
52.68033,114.78099,347.8,1,1,2025-04-23,0226,T,95,6.1NRT,286.26,55.54,D
52.66645,114.88076,312,1,1,2025-04-23,0226,T,28,6.1NRT,276.65,12.18,D
52.66447,114.895,328.38,1,1,2025-04-23,0226,T,86,6.1NRT,275.59,28.83,D
52.67418,114.54717,319.01,1.01,1,2025-04-23,0226,T,64,6.1NRT,284.03,16.69,D
52.6426,114.77603,325.36,1,1,2025-04-23,0226,T,84,6.1NRT,286.96,22.73,D
52.6568,114.54082,311.74,1.01,1,2025-04-23,0226,T,32,6.1NRT,282.98,10.06,D
52.62789,114.48519,313.03,1.01,1,2025-04-23,0226,T,33,6.1NRT,284.41,11.47,D
52.58384,114.73961,310.58,1,1,2025-04-23,0226,T,70,6.1NRT,279.97,11.36,D
52.57517,114.73637,353.16,1,1,2025-04-23,0226,T,97,6.1NRT,283.61,71.15,D
52.55566,114.79748,310.66,1,1,2025-04-23,0226,T,67,6.1NRT,280.93,11.4,D
52.55366,114.81173,303.78,1,1,2025-04-23,0226,T,44,6.1NRT,283.36,7.13,D
52.59042,114.48006,323.99,1.01,1,2025-04-23,0226,T,77,6.1NRT,281.22,21.53,D
52.58846,114.4944,345.99,1.01,1,2025-04-23,0226,T,94,6.1NRT,282.73,53.69,D
52.5876,114.43389,339.36,1.01,1,2025-04-23,0226,T,91,6.1NRT,278.71,44.88,D
52.58563,114.44829,349.56,1.01,1,2025-04-23,0226,T,96,6.1NRT,279.74,62.88,D
52.5691,114.50248,340.01,1.01,1,2025-04-23,0226,T,92,6.1NRT,282.27,44.63,D
52.56713,114.51684,311.12,1.01,1,2025-04-23,0226,T,47,6.1NRT,279.93,11.91,D
53.43214,102.77145,303.17,2.91,1.63,2025-04-23,0226,T,55,6.1NRT,279.54,34.55,D
53.43072,102.8147,316.12,2.9,1.62,2025-04-23,0226,T,76,6.1NRT,280.97,76.96,D
53.4283,102.80682,318.96,2.9,1.62,2025-04-23,0226,T,79,6.1NRT,281.18,83.74,D
47.7574,122.04574,310.67,1.98,1.37,2025-04-23,0226,T,70,6.1NRT,285.59,28.29,D
47.76439,122.04414,306.4,1.98,1.37,2025-04-23,0226,T,63,6.1NRT,286.35,20.13,D
47.81074,117.89021,302.46,1.26,1.11,2025-04-23,0226,T,28,6.1NRT,286.63,4.58,D
47.60144,118.50441,300.5,1.35,1.15,2025-04-23,0226,T,27,6.1NRT,286.89,6.05,D
47.50185,118.64211,303.08,1.37,1.16,2025-04-23,0226,T,27,6.1NRT,286.72,6.97,D
45.41591,125.03464,300.19,3.37,1.73,2025-04-23,0226,T,0,6.1NRT,279.51,15.69,D
47.95985,106.79337,315.72,1.59,1.24,2025-04-23,0226,T,76,6.1NRT,284.5,27.74,D
47.12445,107.86958,303.92,1.38,1.16,2025-04-23,0228,T,57,6.1NRT,283.52,8.82,D
43.83391,119.63444,306.79,1.9,1.35,2025-04-23,0228,T,61,6.1NRT,290.37,11.6,D
44.08864,116.06598,307.85,1.24,1.11,2025-04-23,0228,T,49,6.1NRT,292.07,5.92,D
42.2368,113.84275,304.96,1.09,1.04,2025-04-23,0228,T,18,6.1NRT,283.98,5.24,D
42.55674,111.1375,311.12,1,1,2025-04-23,0228,T,60,6.1NRT,293.55,5.92,D
41.88806,115.27138,303.53,1.25,1.11,2025-04-23,0228,T,24,6.1NRT,286.09,3.94,D
41.88547,115.28587,304.03,1.25,1.11,2025-04-23,0228,T,25,6.1NRT,285.76,4.15,D
41.96343,114.30374,309.5,1.14,1.06,2025-04-23,0228,T,64,6.1NRT,287.85,8.4,D
41.84612,114.61368,306.12,1.18,1.08,2025-04-23,0228,T,27,6.1NRT,286.31,5.13,D
41.47058,114.98845,305.18,1.24,1.1,2025-04-23,0228,T,48,6.1NRT,289.07,4.85,D
41.46556,115.01673,306.9,1.24,1.11,2025-04-23,0228,T,57,6.1NRT,291.1,6.05,D
41.16819,114.75172,314.92,1.22,1.1,2025-04-23,0228,T,72,6.1NRT,290.45,12.42,D
41.16333,114.77953,311.84,1.22,1.1,2025-04-23,0228,T,67,6.1NRT,290.45,9.39,D
41.16843,114.69335,309.16,1.21,1.1,2025-04-23,0228,T,34,6.1NRT,289.3,5.24,D
41.11857,114.5559,306.91,1.2,1.09,2025-04-23,0228,T,51,6.1NRT,291,5.41,D
40.96272,113.59621,308.37,1.11,1.05,2025-04-23,0228,T,61,6.1NRT,293.32,5.52,D
40.75878,114.78233,313.78,1.24,1.11,2025-04-23,0228,T,47,6.1NRT,293.94,7.37,D
40.75123,114.82484,312.49,1.25,1.11,2025-04-23,0228,T,25,6.1NRT,294.01,6.36,D
41.08212,112.80593,316.45,1.05,1.02,2025-04-23,0228,T,74,6.1NRT,290.47,12.52,D
41.0802,112.81798,312.37,1.05,1.02,2025-04-23,0228,T,69,6.1NRT,290.53,8.84,D
41.36418,110.67757,312.42,1,1,2025-04-23,0228,T,68,6.1NRT,289.71,7.72,D
40.68209,114.85806,309.93,1.26,1.11,2025-04-23,0228,T,59,6.1NRT,294.79,5.06,D
41.2573,111.15909,308.14,1,1,2025-04-23,0228,T,60,6.1NRT,289.8,4.53,D
40.75991,114.12822,306.27,1.17,1.08,2025-04-23,0228,T,49,6.1NRT,291.83,5.23,D
40.90312,113.22112,307.31,1.08,1.04,2025-04-23,0228,T,56,6.1NRT,291.08,4.51,D
41.09501,111.26701,319.17,1,1,2025-04-23,0228,T,77,6.1NRT,292.35,12.72,D
40.3798,115.21323,309.52,1.32,1.14,2025-04-23,0228,T,38,6.1NRT,293.62,4.63,D
40.0359,117.00417,309.19,1.68,1.27,2025-04-23,0228,T,55,6.1NRT,293.03,11.05,D
40.52908,114.12623,314.06,1.18,1.08,2025-04-23,0228,T,70,6.1NRT,296.43,10.17,D
40.37387,113.99911,313.41,1.17,1.08,2025-04-23,0228,T,58,6.1NRT,296.84,6.35,D
40.53804,112.48502,308.07,1.04,1.02,2025-04-23,0228,T,32,6.1NRT,292.46,2.49,D
15.14715,1.32633,304.81,1.21,1.09,2025-04-23,0230,A,28,6.1NRT,294.03,6.19,N
15.14567,1.33719,304.09,1.2,1.09,2025-04-23,0230,A,26,6.1NRT,293.27,5.55,N
15.12947,1.31271,312.12,1.21,1.09,2025-04-23,0230,A,49,6.1NRT,294.88,12.32,N
3.36785,101.578,316.91,1,1,2025-04-23,0238,T,61,6.1NRT,296.83,8.01,D
-3.8073,103.81914,316.75,1.34,1.15,2025-04-23,0241,T,74,6.1NRT,289.69,14.08,D
35.80448,-0.25224,301.69,2.93,1.63,2025-04-23,0224,A,43,6.1NRT,283.55,34.86,N
16.43358,-90.64639,306.06,1.43,1.18,2025-04-23,0334,T,67,6.1NRT,292.8,9.31,N
16.41496,-91.39129,315.97,1.28,1.12,2025-04-23,0334,T,92,6.1NRT,290.32,23.39,N
16.20278,-95.16698,314.9,1.01,1,2025-04-23,0334,T,90,6.1NRT,294.35,10.19,N
16.20147,-95.17617,307.81,1.01,1,2025-04-23,0334,T,59,6.1NRT,294.71,4.95,N
16.86324,-90.56592,326.35,1.47,1.2,2025-04-23,0334,T,100,6.1NRT,292.49,41.68,N
17.08201,-91.02449,313.25,1.38,1.16,2025-04-23,0334,T,80,6.1NRT,291.84,18,N
17.41449,-89.00317,306.37,1.95,1.36,2025-04-23,0334,T,68,6.1NRT,292.57,17.49,N
17.40985,-88.991,305.17,1.95,1.36,2025-04-23,0334,T,62,6.1NRT,292.72,14.42,N
16.83519,-95.77879,303.81,1.03,1.01,2025-04-23,0334,T,54,6.1NRT,290.59,5.96,N
18.04896,-88.82497,312.14,2.05,1.39,2025-04-23,0334,T,84,6.1NRT,293.09,30.91,N
18.0818,-90.24564,304.22,1.61,1.25,2025-04-23,0334,T,58,6.1NRT,294.17,7.74,N
17.75979,-92.92251,306.63,1.1,1.05,2025-04-23,0334,T,65,6.1NRT,294.98,5.86,N
17.87878,-92.49033,315.79,1.16,1.07,2025-04-23,0334,T,91,6.1NRT,296.44,14.07,N
18.3317,-88.74045,313.69,2.1,1.41,2025-04-23,0334,T,88,6.1NRT,292.58,36.62,N
17.89766,-92.49297,317.07,1.16,1.07,2025-04-23,0334,T,94,6.1NRT,295.16,16.1,N
17.83604,-93.11378,308.93,1.09,1.04,2025-04-23,0334,T,74,6.1NRT,296.28,6.97,N
17.84451,-93.11123,353.37,1.09,1.04,2025-04-23,0334,T,100,6.1NRT,296.5,75.84,N
17.84323,-93.12124,385.88,1.09,1.04,2025-04-23,0334,T,100,6.1NRT,299.89,199.2,N
18.23102,-90.43969,311.6,1.57,1.23,2025-04-23,0334,T,83,6.1NRT,295.03,15.85,N
17.89036,-93.18892,317.91,1.08,1.04,2025-04-23,0334,T,96,6.1NRT,296.78,14.92,N
17.88906,-93.19888,308.88,1.08,1.04,2025-04-23,0334,T,58,6.1NRT,296.24,6.81,N
17.90079,-93.18028,368.38,1.08,1.04,2025-04-23,0334,T,100,6.1NRT,298.6,121.17,N
17.89948,-93.19025,343.15,1.08,1.04,2025-04-23,0334,T,100,6.1NRT,297.98,51.77,N
17.89818,-93.2002,306.91,1.08,1.04,2025-04-23,0334,T,31,6.1NRT,296.3,5.38,N
17.91156,-93.51775,322.82,1.05,1.02,2025-04-23,0334,T,100,6.1NRT,295.86,20.58,N
17.91029,-93.52744,320.91,1.05,1.02,2025-04-23,0334,T,100,6.1NRT,295.91,18.53,N
17.92458,-93.62788,305.73,1.05,1.02,2025-04-23,0334,T,61,6.1NRT,295.57,5.43,N
18.02682,-93.4816,310.63,1.06,1.03,2025-04-23,0334,T,79,6.1NRT,296.27,8.62,N
18.14334,-93.36475,311.42,1.07,1.03,2025-04-23,0334,T,81,6.1NRT,296.31,9.41,N
18.15242,-93.36607,313.16,1.07,1.03,2025-04-23,0334,T,85,6.1NRT,296.1,10.94,N
18.09031,-94.04913,322.21,1.02,1.01,2025-04-23,0334,T,100,6.1NRT,296.36,19.08,N
18.1045,-94.34712,317.64,1.01,1,2025-04-23,0334,T,95,6.1NRT,294.63,13.63,N
17.36314,-99.40681,302,1.58,1.24,2025-04-23,0334,T,21,6.1NRT,287.51,9.37,N
18.2693,-93.24799,315.73,1.08,1.04,2025-04-23,0334,T,91,6.1NRT,295.57,13.4,N
18.268,-93.25795,310.19,1.08,1.04,2025-04-23,0334,T,77,6.1NRT,295.19,8.88,N
17.37404,-99.40796,306.4,1.58,1.24,2025-04-23,0334,T,56,6.1NRT,287.44,14.67,N
18.42344,-93.19074,308.88,1.09,1.04,2025-04-23,0334,T,71,6.1NRT,298.01,6.07,N
18.85229,-91.02247,313.79,1.46,1.19,2025-04-23,0334,T,87,6.1NRT,294.16,18.31,N
18.20748,-96.05341,314.11,1.03,1.01,2025-04-23,0334,T,89,6.1NRT,293.1,11.18,N
18.25256,-95.99311,303.06,1.03,1.01,2025-04-23,0334,T,36,6.1NRT,292.47,4.24,N
19.08803,-90.44091,305.46,1.61,1.25,2025-04-23,0334,T,62,6.1NRT,295.22,7.26,N
19.08626,-90.45588,305.85,1.6,1.25,2025-04-23,0334,T,64,6.1NRT,295.22,7.73,N
19.08946,-90.44771,309.04,1.61,1.25,2025-04-23,0334,T,75,6.1NRT,295.34,12.74,N
18.44659,-95.8637,308.67,1.02,1.01,2025-04-23,0334,T,75,6.1NRT,289.02,9.97,N
17.8788,-99.71622,304.25,1.62,1.25,2025-04-23,0334,T,59,6.1NRT,292.85,9.95,N
17.88038,-99.721,305.01,1.62,1.25,2025-04-23,0334,T,52,6.1NRT,292.72,9.98,N
19.15074,-90.81387,308,1.52,1.22,2025-04-23,0334,T,71,6.1NRT,294.01,12.48,N
18.48162,-96.13533,307.53,1.03,1.01,2025-04-23,0334,T,72,6.1NRT,290.85,6.34,N
18.48025,-96.14481,328.95,1.03,1.01,2025-04-23,0334,T,100,6.1NRT,291.96,27.03,N
18.46846,-96.28903,309.23,1.04,1.02,2025-04-23,0334,T,77,6.1NRT,292.42,7.34,N
18.4774,-96.29049,327.98,1.04,1.02,2025-04-23,0334,T,100,6.1NRT,292.59,25.57,N
18.50832,-96.13967,303.74,1.03,1.01,2025-04-23,0334,T,57,6.1NRT,290.57,3.97,N
18.50696,-96.14915,313.24,1.03,1.01,2025-04-23,0334,T,87,6.1NRT,290.31,10.72,N
17.83246,-100.63388,310.02,1.9,1.35,2025-04-23,0334,T,67,6.1NRT,291.58,21.11,N
18.60431,-95.67223,303.86,1.01,1,2025-04-23,0334,T,57,6.1NRT,293.41,3.75,N
18.50612,-96.35046,312.48,1.04,1.02,2025-04-23,0334,T,62,6.1NRT,292.78,10.84,N
17.84166,-100.62592,305.41,1.9,1.35,2025-04-23,0334,T,38,6.1NRT,292.02,13.24,N
17.83893,-100.64179,304.15,1.9,1.35,2025-04-23,0334,T,29,6.1NRT,291.39,11.46,N
19.52614,-90.21638,305.6,1.69,1.28,2025-04-23,0334,T,62,6.1NRT,295.29,8,N
19.52438,-90.2321,306.39,1.69,1.28,2025-04-23,0334,T,66,6.1NRT,295.23,9.12,N
18.18923,-100.28634,315.75,1.76,1.3,2025-04-23,0334,T,92,6.1NRT,299.06,21.62,N
19.39337,-92.047,309.27,1.27,1.12,2025-04-23,0334,T,65,6.1NRT,295.57,9.4,N
18.20067,-100.2879,309.4,1.76,1.3,2025-04-23,0334,T,77,6.1NRT,298.25,11.09,N
19.45044,-92.08517,315.85,1.27,1.12,2025-04-23,0334,T,89,6.1NRT,295.58,16.56,N
19.752,-90.24112,310.83,1.7,1.28,2025-04-23,0334,T,80,6.1NRT,295.72,15.36,N
19.75105,-90.24675,310.8,1.7,1.28,2025-04-23,0334,T,80,6.1NRT,295.6,15.74,N
19.59876,-92.29578,308.04,1.24,1.11,2025-04-23,0334,T,58,6.1NRT,295.43,7.81,N
19.89524,-90.28744,306.67,1.69,1.28,2025-04-23,0334,T,67,6.1NRT,295.99,8.85,N
19.13119,-96.68317,302.52,1.06,1.03,2025-04-23,0334,T,50,6.1NRT,288.16,4.64,N
19.12976,-96.69287,305,1.06,1.03,2025-04-23,0334,T,63,6.1NRT,285.66,6.43,N
19.35266,-96.49513,309.78,1.04,1.02,2025-04-23,0334,T,78,6.1NRT,292.6,8.33,N
19.3967,-96.44369,303.35,1.04,1.02,2025-04-23,0334,T,55,6.1NRT,292.67,4.13,N
19.41799,-96.49264,303.42,1.04,1.02,2025-04-23,0334,T,55,6.1NRT,292.51,4.08,N
19.48188,-96.49341,313.47,1.04,1.02,2025-04-23,0334,T,87,6.1NRT,292.55,10.87,N
19.02523,-100.68655,311.07,1.82,1.32,2025-04-23,0336,T,82,6.1NRT,300.04,13.21,N
19.02188,-100.69102,312.8,1.82,1.32,2025-04-23,0336,T,84,6.1NRT,299.89,16.14,N
19.17227,-101.16995,334.35,1.96,1.37,2025-04-23,0336,T,100,6.1NRT,295.83,88.84,N
19.16928,-101.18727,305.6,1.97,1.37,2025-04-23,0336,T,65,6.1NRT,292.47,12.37,N
19.18447,-101.17049,336.37,1.96,1.37,2025-04-23,0336,T,100,6.1NRT,293.17,96.64,N
19.1813,-101.18892,314.86,1.97,1.37,2025-04-23,0336,T,90,6.1NRT,291.9,30.22,N
19.6487,-100.54926,313.05,1.73,1.29,2025-04-23,0336,T,86,6.1NRT,288.9,29.73,N
19.64622,-100.5639,311.8,1.74,1.29,2025-04-23,0336,T,83,6.1NRT,287.89,27.91,N
21.32942,-87.89333,303.92,2.69,1.57,2025-04-23,0336,T,54,6.1NRT,293.15,18.67,N
19.99761,-100.67513,304.92,1.74,1.29,2025-04-23,0336,T,62,6.1NRT,289.01,16.4,N
20.51916,-97.47728,309.59,1.1,1.04,2025-04-23,0336,T,78,6.1NRT,290.74,10.57,N
20.51763,-97.4875,302.26,1.1,1.05,2025-04-23,0336,T,48,6.1NRT,290.74,5.47,N
19.64889,-102.96105,317.68,2.63,1.56,2025-04-23,0336,T,95,6.1NRT,283.07,67.6,N
19.64465,-102.98464,307.53,2.64,1.56,2025-04-23,0336,T,72,6.1NRT,282.27,36.28,N
19.64227,-102.96686,323.77,2.63,1.56,2025-04-23,0336,T,100,6.1NRT,283.51,93.15,N
20.15612,-100.41968,325.82,1.66,1.27,2025-04-23,0336,T,100,6.1NRT,289.75,51.5,N
20.16701,-100.42252,301.46,1.66,1.27,2025-04-23,0336,T,41,6.1NRT,288.98,9.85,N
19.92127,-103.41898,315.92,2.82,1.6,2025-04-23,0336,T,92,6.1NRT,273.65,78.67,N
19.92573,-103.42728,309.69,2.82,1.6,2025-04-23,0336,T,78,6.1NRT,272.51,55.25,N
20.16858,-105.35313,304.88,3.87,1.83,2025-04-23,0336,T,36,6.1NRT,293.49,37.9,N
12.45379,-86.14928,305.57,2.75,1.59,2025-04-23,0334,T,65,6.1NRT,292.21,16.98,N
20.18463,-105.35573,311.1,3.87,1.83,2025-04-23,0336,T,80,6.1NRT,294.54,65.4,N
20.17809,-105.38885,305.85,3.9,1.84,2025-04-23,0336,T,40,6.1NRT,293.46,40.93,N
12.45877,-86.15653,310.94,2.75,1.59,2025-04-23,0334,T,81,6.1NRT,292.35,33.98,N
20.1768,-105.35907,310.68,3.87,1.83,2025-04-23,0336,T,27,6.1NRT,294.44,59.46,N
20.23362,-105.40638,307.85,3.9,1.84,2025-04-23,0336,T,73,6.1NRT,294.2,52.91,N
20.24913,-105.41187,304.29,3.9,1.84,2025-04-23,0336,T,57,6.1NRT,293.36,36.77,N
20.24121,-105.41648,312.97,3.9,1.84,2025-04-23,0336,T,86,6.1NRT,294.19,77.37,N
20.84253,-103.40414,300.25,2.68,1.57,2025-04-23,0336,T,23,6.1NRT,289.13,15.66,N
21.70566,-98.53374,303.68,1.19,1.08,2025-04-23,0336,T,56,6.1NRT,286.54,6.26,N
21.81046,-98.10632,305.57,1.13,1.06,2025-04-23,0336,T,65,6.1NRT,290.99,6.82,N
21.69324,-98.99028,306.8,1.26,1.11,2025-04-23,0336,T,50,6.1NRT,290.99,9.77,N
21.86844,-98.14444,309.26,1.13,1.06,2025-04-23,0336,T,77,6.1NRT,291.91,9.54,N
21.84038,-98.45033,339.73,1.17,1.08,2025-04-23,0336,T,100,6.1NRT,293.53,52.02,N
21.83867,-98.46137,335.13,1.17,1.08,2025-04-23,0336,T,100,6.1NRT,293.94,42.88,N
21.84982,-98.45201,312.56,1.17,1.08,2025-04-23,0336,T,85,6.1NRT,293.25,11.87,N
21.84811,-98.46308,312.45,1.17,1.08,2025-04-23,0336,T,85,6.1NRT,292.94,11.62,N
21.45248,-103.64331,310.55,2.71,1.58,2025-04-23,0336,T,78,6.1NRT,288.53,47.61,N
21.45894,-103.64914,309.19,2.71,1.58,2025-04-23,0336,T,77,6.1NRT,287.85,47.08,N
22.8042,-98.98391,308.07,1.21,1.1,2025-04-23,0336,T,73,6.1NRT,289.03,11.07,N
22.09936,-103.13866,302.66,2.41,1.5,2025-04-23,0336,T,51,6.1NRT,285.02,25.45,N
23.19306,-98.13339,315.96,1.1,1.04,2025-04-23,0336,T,92,6.1NRT,291.45,15.8,N
22.40697,-103.34248,303.89,2.46,1.51,2025-04-23,0336,T,57,6.1NRT,285.83,28.99,N
24.53481,-97.87618,304.24,1.05,1.02,2025-04-23,0336,T,50,6.1NRT,292.83,5.13,N
28.06188,-97.43841,312.09,1,1,2025-04-23,0338,T,77,6.1NRT,281.99,11.68,N
26.61787,-107.27117,300.16,3.8,1.82,2025-04-23,0338,T,12,6.1NRT,290.13,31.42,N
26.61207,-107.2979,303.19,3.82,1.83,2025-04-23,0338,T,47,6.1NRT,286.73,43.46,N
29.06299,-102.60406,306.15,1.58,1.24,2025-04-23,0338,T,67,6.1NRT,287.05,15.93,N
29.06027,-102.61952,310.17,1.58,1.24,2025-04-23,0338,T,79,6.1NRT,287.05,21.25,N
28.05383,-107.74906,305.78,3.8,1.82,2025-04-23,0338,T,66,6.1NRT,282.57,71.27,N
29.06548,-102.61111,307,1.58,1.24,2025-04-23,0338,T,70,6.1NRT,287.08,16.47,N
28.39105,-107.6881,302.42,3.68,1.8,2025-04-23,0338,T,49,6.1NRT,282.99,53.55,N
53.70474,91.10337,318.96,1,1,2025-04-23,0404,T,79,6.1NRT,296.4,12.45,D
53.89172,87.28975,306.43,1.16,1.07,2025-04-23,0404,T,54,6.1NRT,289.33,6.93,D
53.88611,87.25247,307.09,1.16,1.07,2025-04-23,0404,T,57,6.1NRT,289.72,7.23,D
53.88422,87.26971,303.8,1.16,1.07,2025-04-23,0404,T,39,6.1NRT,290.03,4.76,D
51.8807,81.72296,310.34,1.86,1.33,2025-04-23,0404,T,66,6.1NRT,292.74,16.63,D
50.81196,89.8258,304.32,1,1,2025-04-23,0404,T,16,6.1NRT,277.35,7.55,D
51.46473,81.54043,332.26,1.88,1.34,2025-04-23,0404,T,87,6.1NRT,294.11,69.38,D
51.45288,81.53855,308.92,1.88,1.34,2025-04-23,0404,T,56,6.1NRT,293.26,12.01,D
51.05079,81.6048,320.34,1.85,1.33,2025-04-23,0404,T,77,6.1NRT,296.89,27.76,D
51.05544,81.5997,314.39,1.85,1.33,2025-04-23,0404,T,61,6.1NRT,296.74,16.38,D
51.04369,81.59775,315.32,1.85,1.33,2025-04-23,0404,T,68,6.1NRT,295.6,18.72,D
47.40875,88.0139,314.1,1,1,2025-04-23,0406,T,60,6.1NRT,300.05,4.92,D
47.40696,88.02676,312.72,1,1,2025-04-23,0406,T,55,6.1NRT,299.16,3.66,D
47.64421,84.32097,314.38,1.25,1.11,2025-04-23,0406,T,63,6.1NRT,292.63,9.78,D
47.64253,84.33719,331.87,1.25,1.11,2025-04-23,0406,T,85,6.1NRT,295.67,35.05,D
46.45175,77.34255,318.11,2.79,1.6,2025-04-23,0406,T,53,6.1NRT,275.98,71.33,D
46.46141,77.33742,310.66,2.79,1.6,2025-04-23,0406,T,40,6.1NRT,272.32,42.8,D
17.26789,82.21903,321.22,1.1,1.05,2025-04-23,0414,T,68,6.1NRT,302.06,9.54,D
17.25871,82.21753,335.7,1.1,1.05,2025-04-23,0414,T,85,6.1NRT,302.03,29.55,D
17.65457,78.09895,325,1.13,1.06,2025-04-23,0414,T,47,6.1NRT,304.09,13.13,D
17.41361,79.45777,325.35,1.02,1.01,2025-04-23,0414,T,68,6.1NRT,307.96,8.82,D
17.12844,80.22742,321.83,1,1,2025-04-23,0414,T,54,6.1NRT,306.1,6.73,D
17.09817,80.25076,325.51,1,1,2025-04-23,0414,T,65,6.1NRT,306.59,9.44,D
16.95599,80.14211,324.89,1,1,2025-04-23,0414,T,66,6.1NRT,305.1,11.51,D
17.00562,76.87492,332.52,1.3,1.13,2025-04-23,0414,T,76,6.1NRT,308.47,16.75,D
16.36313,81.17249,323.56,1.03,1.02,2025-04-23,0414,T,46,6.1NRT,306.78,6.84,D
16.75301,77.09977,332.39,1.25,1.11,2025-04-23,0414,T,76,6.1NRT,304.71,23.55,D
16.58242,78.33177,325.95,1.08,1.04,2025-04-23,0414,T,53,6.1NRT,305.93,11.84,D
16.5811,78.34161,324.39,1.08,1.04,2025-04-23,0414,T,46,6.1NRT,306.34,8.95,D
16.30906,80.0839,324.54,1,1,2025-04-23,0414,T,52,6.1NRT,306.07,8.81,D
16.28365,80.13573,322.75,1,1,2025-04-23,0414,T,42,6.1NRT,306.82,5.51,D
16.63914,76.94338,328.04,1.27,1.12,2025-04-23,0414,T,64,6.1NRT,306.13,13.61,D
16.67354,76.43555,327.13,1.37,1.16,2025-04-23,0414,T,52,6.1NRT,307.63,11.28,D
16.1965,79.91251,325.25,1,1,2025-04-23,0414,T,65,6.1NRT,307.06,10.75,D
16.06162,80.33101,324.55,1,1,2025-04-23,0414,T,53,6.1NRT,308.21,5.87,D
14.07679,78.39154,333.17,1.04,1.02,2025-04-23,0414,T,80,6.1NRT,310.26,16.13,D
13.18978,79.30088,321.98,1,1,2025-04-23,0417,T,62,6.1NRT,303.82,6.86,D
13.18849,79.30983,324.16,1,1,2025-04-23,0417,T,68,6.1NRT,303.7,9.03,D
9.27411,78.98283,313.2,1.01,1,2025-04-23,0417,T,57,6.1NRT,299.63,6.12,D
9.26379,79.05406,313.52,1.01,1,2025-04-23,0417,T,52,6.1NRT,299.64,6.29,D
8.61189,77.95364,314.92,1,1,2025-04-23,0417,T,72,6.1NRT,286.37,10.11,D
29.63398,81.38229,310.5,1.07,1.03,2025-04-23,0412,T,52,6.1NRT,293.55,8.32,D
56.35688,95.66989,301.03,1.08,1.04,2025-04-23,0404,T,15,6.1NRT,284.77,4.25,D
29.72456,79.18974,318.25,1.36,1.15,2025-04-23,0412,T,60,6.1NRT,304.32,11.57,D
56.33642,95.6767,311.9,1.08,1.04,2025-04-23,0404,T,72,6.1NRT,285.59,12.24,D
29.04171,80.69748,315.04,1.12,1.05,2025-04-23,0412,T,35,6.1NRT,300.47,6.98,D
55.84754,95.37295,302.69,1.08,1.04,2025-04-23,0404,T,53,6.1NRT,283.97,6.34,D
29.0175,79.92284,327.62,1.21,1.1,2025-04-23,0412,T,56,6.1NRT,311.48,17.12,D
54.86935,99.11441,307.22,1.49,1.2,2025-04-23,0404,T,56,6.1NRT,281.36,17.3,D
54.87569,99.11166,305.21,1.49,1.2,2025-04-23,0404,T,47,6.1NRT,280.73,14.68,D
29.01603,79.93498,329.25,1.21,1.09,2025-04-23,0412,T,66,6.1NRT,310.63,19.15,D
55.48872,94.5768,315.39,1.05,1.02,2025-04-23,0404,T,0,6.1NRT,270.41,15.52,D
28.96937,79.91556,342.55,1.21,1.1,2025-04-23,0412,T,90,6.1NRT,312.24,42.4,D
52.40751,104.11587,307.49,2.97,1.64,2025-04-23,0404,T,40,6.1NRT,281.52,41.14,D
28.96648,79.90913,328.92,1.21,1.1,2025-04-23,0412,T,77,6.1NRT,311.96,16.07,D
53.74426,91.03281,313.65,1,1,2025-04-23,0404,T,64,6.1NRT,292.55,9.07,D
28.96499,79.92125,334.89,1.21,1.09,2025-04-23,0412,T,83,6.1NRT,310.92,26.35,D
28.87405,79.06606,325.1,1.35,1.15,2025-04-23,0412,T,68,6.1NRT,311.41,14.6,D
28.15986,80.7523,319.98,1.09,1.04,2025-04-23,0412,T,52,6.1NRT,308.41,5.88,D
28.20547,80.23889,328.49,1.15,1.07,2025-04-23,0412,T,74,6.1NRT,312.91,14.26,D
27.31571,86.1918,340.58,1.3,1.13,2025-04-23,0412,T,90,6.1NRT,300.6,56.12,D
27.31564,86.18501,330.42,1.3,1.13,2025-04-23,0412,T,83,6.1NRT,300.44,33.74,D
27.31328,86.19936,325.54,1.31,1.13,2025-04-23,0412,T,79,6.1NRT,299.48,24.74,D
28.12107,80.62914,326.65,1.1,1.05,2025-04-23,0412,T,71,6.1NRT,309.52,13.65,D
28.11637,80.13756,322.52,1.16,1.07,2025-04-23,0412,T,44,6.1NRT,311.46,8.05,D
